lambda1,lambda2,lambda3,x_opt,cov_matrix,sensitivity_norm,P_matrix,P_flattened
0.5406523312992484,0.410919805331759,0.048427863368992664,"[1.0, 0.0, 0.5000000065106731, 0.5000000065106731, 0.5000000065106731, 0.5000000065106731, 0.5000000065106731, 0.5000000065106731, 0.5000000065106731, 0.5000000065106731, 0.5000000065106731, 0.5000000065106731, 0.5000000065106731, 0.5000000065106731, 0.5000000065106731, 0.5000000065106731, 0.5000000065106731, 0.5000000065106731, 0.5000000065106731, 0.5000000065106731, 0.5000000065106731, 0.5000000065106731]","[[-1.0000000000000036, -200.0000000000013, 399.9999999999987], [-200.0000000000013, -1.0000000000000022, 399.9999999999987], [399.9999999999987, 399.9999999999987, 1.0000000000000022]]",848.5299051889667,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.43771858637919736,0.1310557225561746,0.43122569106462805,"[0.0, 1.0, 0.5000000006176174, 0.5000000006176174, 0.5000000006176174, 0.5000000006176174, 0.5000000006176174, 0.5000000006176174, 0.5000000006176174, 0.5000000006176174, 0.5000000006176174, 0.5000000006176174, 0.5000000006176174, 0.5000000006176174, 0.5000000006176174, 0.5000000006176174, 0.5000000006176174, 0.5000000006176174, 0.5000000006176174, 0.5000000006176174, 0.5000000006176174, 0.5000000006176174]","[[0.0, 200.00000000000017, -399.9999999999998], [200.00000000000017, 1.000000000000009, 8.607697887796917e-11], [-399.9999999999998, 8.607697887796917e-11, -0.4999999999999949]]",632.4565202446724,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.16690991115611342,0.07001984692284692,0.7630702419210396,"[0.0, 1.0, 0.5000000107360867, 0.5000000107360867, 0.5000000107360867, 0.5000000107360867, 0.5000000107360867, 0.5000000107360867, 0.5000000107360867, 0.5000000107360867, 0.5000000107360867, 0.5000000107360867, 0.5000000107360867, 0.5000000107360867, 0.5000000107360867, 0.5000000107360867, 0.5000000107360867, 0.5000000107360867, 0.5000000107360867, 0.5000000107360867, 0.5000000107360867, 0.5000000198805679]","[[-1.8041124150158794e-14, 199.99999999999656, -399.9999999999937], [199.99999999999656, 0.999999999999987, 9.992007221626409e-12], [-399.9999999999937, 9.992007221626409e-12, -0.5000000000000171]]",632.4565202446626,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.3076956450892915,0.40549552799441957,0.28680882691628895,"[1.0, 0.9913493690390679, 0.49999999795575206, 0.49999999795575206, 0.49999999795575206, 0.49999999795575206, 0.49999999795575206, 0.49999999795575206, 0.49999999795575206, 0.49999999795575206, 0.49999999795575206, 0.49999999795575206, 0.49999999795575206, 0.49999999795575206, 0.49999999795575206, 0.49999999795575206, 0.49999999795575206, 0.49999999795575206, 0.49999999795575206, 0.49999999795575206, 0.49999999795575206, 0.49999999795575206]","[[-1.0000000000000009, -200.00000000000017, 400.0000000000114], [-200.00000000000017, -0.9999999999999676, 400.000000000007], [400.0000000000114, 400.000000000007, 1.0000000000000009]]",848.529905188986,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.19165983681418,0.7547911703940736,0.0535489927917465,"[1.0, 1.0, 0.5000000020538578, 0.5000000020538578, 0.5000000020538578, 0.5000000020538578, 0.5000000020538578, 0.5000000020538578, 0.5000000020538578, 0.5000000020538578, 0.5000000020538578, 0.5000000020538578, 0.5000000020538578, 0.5000000020538578, 0.5000000020538578, 0.5000000020538578, 0.5000000020538578, 0.5000000020538578, 0.5000000010505046, 0.5000000010505046, 0.5000000010505046, 0.5000000010505046]","[[-1.0000000000000016, -200.00000000000114, 400.0000000000013], [-200.00000000000114, -1.0000000000000036, 400.00000000000034], [400.0000000000013, 400.00000000000034, 1.0000000000000009]]",848.5299051889706,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.0928312444862745,0.046357683434858646,0.8608110720788669,"[0.0, 1.0, 0.5000000065691843, 0.5000000065691843, 0.5000000065691843, 0.5000000065691843, 0.5000000065691843, 0.5000000065691843, 0.5000000065691843, 0.5000000065691843, 0.5000000065691843, 0.5000000065691843, 0.5000000065691843, 0.5000000065691843, 0.5000000065691843, 0.5000000065691843, 0.5000000065691843, 0.5000000065691843, 0.5000000065691843, 0.5000000065691843, 0.5000000065691843, 0.5000000065691843]","[[-1.3877787807814457e-15, 199.99999999999935, -400.0000000000014], [199.99999999999935, 0.9999999999999974, -1.2490009027033011e-12], [-400.0000000000014, -1.2490009027033011e-12, -0.49999999999998934]]",632.456520244674,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.08346377861155159,0.20724614198296634,0.709290079405482,"[0.0, 0.0, 0.5000000022086601, 0.5000000022086601, 0.5000000022086601, 0.5000000022086601, 0.5000000022086601, 0.5000000022086601, 0.5000000022086601, 0.5000000022086601, 0.5000000022086601, 0.5000000022086601, 0.5000000022086601, 0.5000000022086601, 0.5000000022086601, 0.5000000022086601, 0.5000000022086601, 0.5000000022086601, 0.5000000022086601, 0.5000000022086601, 0.5000000022086601, 0.5000000022086601]","[[1.0000000000000244, -8.326672684688674e-13, 1.0824674490095276e-11], [-8.326672684688674e-13, 0.0, -399.9999999999965], [1.0824674490095276e-11, -399.9999999999965, -0.4999999999999935]]",565.6865298024996,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.10198477041298255,0.026060441668632462,0.871954787918385,"[0.0, 1.0, 0.49999999888931346, 0.49999999888931346, 0.49999999888931346, 0.49999999888931346, 0.49999999888931346, 0.49999999888931346, 0.49999999888931346, 0.49999999888931346, 0.49999999888931346, 0.49999999888931346, 0.49999999888931346, 0.49999999888931346, 0.49999999888931346, 0.49999999888931346, 0.49999999888931346, 0.49999999888931346, 0.49999999888931346, 0.49999999888931346, 0.49999999888931346, 0.49999999888931346]","[[9.71445146547012e-15, 199.99999999999835, -400.0000000000012], [199.99999999999835, 1.000000000000002, 4.5102810375396984e-13], [-400.0000000000012, 4.5102810375396984e-13, -0.49999999999999906]]",632.4565202446731,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.39881807970054345,0.36769847970756203,0.23348344059189446,"[1.0, 0.0, 0.5000000010072805, 0.5000000010072805, 0.5000000010072805, 0.5000000010072805, 0.5000000010072805, 0.5000000010072805, 0.5000000010072805, 0.5000000010072805, 0.5000000010072805, 0.5000000010072805, 0.5000000010072805, 0.5000000010072805, 0.5000000010072805, 0.5000000010072805, 0.5000000010072805, 0.5000000010072805, 0.5000000010072805, 0.5000000010072805, 0.5000000010072805, 0.5000000010072805]","[[-1.0000000000000009, -200.00000000000017, 400.0000000000092], [-200.00000000000017, -1.0000000000000009, 400.00000000000256], [400.0000000000092, 400.00000000000256, 1.000000000000012]]",848.5299051889797,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.6857605673010952,0.26488356957398496,0.04935586312491978,"[1.0, 0.1678384076714628, 0.5000000016261754, 0.5000000016261754, 0.5000000016261754, 0.5000000016261754, 0.5000000016261754, 0.5000000016261754, 0.5000000016261754, 0.5000000016261754, 0.5000000016261754, 0.5000000016261754, 0.5000000016261754, 0.5000000016261754, 0.5000000016261754, 0.5000000016261754, 0.5000000016261754, 0.5000000016261754, 0.5000000016261754, 0.5000000016261754, 0.5000000016261754, 0.5000000016261754]","[[-1.0000000000000002, -200.0000000000006, 400.00000000000045], [-200.0000000000006, -1.0000000000000016, 399.99999999999966], [400.00000000000045, 399.99999999999966, 0.9999999999999994]]",848.529905188969,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.4355748618273049,0.052776665935950116,0.5116484722367449,"[0.0, 1.0, 0.49999999938417394, 0.49999999938417394, 0.49999999938417394, 0.49999999938417394, 0.49999999938417394, 0.49999999938417394, 0.49999999938417394, 0.49999999938417394, 0.49999999938417394, 0.49999999938417394, 0.49999999938417394, 0.49999999938417394, 0.49999999938417394, 0.49999999938417394, 0.49999999938417394, 0.49999999938417394, 0.49999999938417394, 0.49999999938417394, 0.49999999938417394, 0.49999999938417394]","[[0.0, 200.00000000000045, -399.9999999999998], [200.00000000000045, 1.0000000000000016, -4.163336342344337e-13], [-399.9999999999998, -4.163336342344337e-13, -0.49999999999999833]]",632.4565202446727,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.5411596836927876,0.11151316571714774,0.34732715059006475,"[0.0, 1.0, 0.5000000004325789, 0.5000000004325789, 0.5000000004325789, 0.5000000004325789, 0.5000000004325789, 0.5000000004325789, 0.5000000004325789, 0.5000000004325789, 0.5000000004325789, 0.5000000004325789, 0.5000000004325789, 0.5000000004325789, 0.5000000004325789, 0.5000000004325789, 0.5000000004325789, 0.5000000004325789, 0.5000000004325789, 0.5000000004325789, 0.5000000004325789, 0.5000000004325789]","[[5.689893001203927e-14, 200.00000000001876, -399.9999999999473], [200.00000000001876, 0.9999999999999994, 7.494005416219807e-12], [-399.9999999999473, 7.494005416219807e-12, -0.4999999999999574]]",632.4565202446179,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.3056785564233941,0.6034693363354661,0.09085210724113975,"[1.0, 0.08946068401492818, 0.49999999680656015, 0.49999999680656015, 0.49999999680656015, 0.49999999680656015, 0.49999999680656015, 0.49999999680656015, 0.49999999680656015, 0.49999999680656015, 0.49999999680656015, 0.49999999680656015, 0.49999999680656015, 0.49999999680656015, 0.49999999680656015, 0.49999999680656015, 0.49999999680656015, 0.49999999680656015, 0.49999999680656015, 0.49999999680656015, 0.49999999680656015, 0.49999999680656015]","[[-0.9999999999999953, -200.00000000000017, 399.9999999999992], [-200.00000000000017, -0.9999999999999994, 400.0000000000012], [399.9999999999992, 400.0000000000012, 1.0000000000000147]]",848.529905188969,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.16679913303270658,0.6465444510246189,0.18665641594267451,"[0.0, 0.0, 0.4999999958179183, 0.4999999958179183, 0.4999999958179183, 0.4999999958179183, 0.4999999958179183, 0.4999999958179183, 0.4999999958179183, 0.4999999958179183, 0.4999999958179183, 0.4999999958179183, 0.4999999958179183, 0.4999999958179183, 0.4999999958179183, 0.4999999958179183, 0.4999999958179183, 0.4999999958179183, 0.4999999958179183, 0.4999999958179183, 0.4999999958179183, 0.4999999958179183]","[[0.9857282909967957, 2.85434180066102, 2.854341800651028], [2.85434180066102, 1.6653345369377348e-14, -400.00000000000034], [2.854341800651028, -400.00000000000034, -0.499999999999981]]",565.7153089043323,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.08679387612521001,0.754909905658875,0.15829621821591502,"[0.0, 0.0, 0.4999999949405001, 0.4999999949405001, 0.4999999949405001, 0.4999999949405001, 0.4999999949405001, 0.4999999949405001, 0.4999999949405001, 0.4999999949405001, 0.4999999949405001, 0.4999999949405001, 0.4999999949405001, 0.4999999949405001, 0.4999999949405001, 0.4999999949405001, 0.4999999949405001, 0.4999999949405001, 0.4999999949405001, 0.4999999949405001, 0.4999999949405001, 0.4999999949405001]","[[0.9999999999999953, 9.43689570931383e-12, -5.551115123125783e-13], [9.43689570931383e-12, 6.911138328291599e-13, -400.0000000001358], [-5.551115123125783e-13, -400.0000000001358, -0.4999999999999935]]",565.6865298026967,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.2184155720300732,0.45503906384757004,0.32654536412235663,"[0.0, 0.0, 0.49999999842739773, 0.49999999842739773, 0.49999999842739773, 0.49999999842739773, 0.49999999842739773, 0.49999999842739773, 0.49999999842739773, 0.49999999842739773, 0.49999999842739773, 0.49999999842739773, 0.49999999842739773, 0.49999999842739773, 0.49999999842739773, 0.49999999842739773, 0.4999999984273978, 0.4999999984273978, 0.4999999984273978, 0.4999999984273978, 0.4999999984273978, 0.4999999984273978]","[[1.0000000000000009, 5.551115123125783e-12, 4.440892098500626e-12], [5.551115123125783e-12, 5.551115123125783e-15, -400.0000000000014], [4.440892098500626e-12, -400.0000000000014, -0.4999999999999921]]",565.6865298025067,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.21683180320760528,0.6765405992318153,0.10662759756057939,"[1.0, 1.0, 0.4999999941864043, 0.4999999941864043, 0.4999999941864043, 0.4999999941864043, 0.4999999941864043, 0.4999999941864043, 0.4999999941864043, 0.4999999941864043, 0.4999999941864043, 0.4999999941864043, 0.4999999941864043, 0.4999999941864043, 0.4999999941864043, 0.4999999941864043, 0.4999999941864043, 0.4999999941864043, 0.4999999952254154, 0.4999999952254154, 0.4999999952254154, 0.4999999941864043]","[[-1.000000000000009, -199.9999999999974, 399.9999999999981], [-199.9999999999974, -0.9999999999999994, 399.9999999999962], [399.9999999999981, 399.9999999999962, 0.9999999999999926]]",848.529905188962,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.1570967384060586,0.7987084659727552,0.04419479562118608,"[1.0, 0.13435379398863875, 0.49999999703390235, 0.49999999703390235, 0.49999999703390235, 0.49999999703390235, 0.49999999703390235, 0.49999999703390235, 0.49999999703390235, 0.49999999703390235, 0.49999999703390235, 0.49999999703390235, 0.49999999703390235, 0.49999999703390235, 0.49999999703390235, 0.49999999703390235, 0.49999999703390235, 0.49999999703390235, 0.49999999703390235, 0.49999999703390235, 0.49999999703390235, 0.49999999703390235]","[[-0.9999999999999994, -200.0000000000007, 400.0000000000012], [-200.0000000000007, -0.9999999999999988, 399.9999999999994], [400.0000000000012, 399.9999999999994, 0.9999999999999981]]",848.5299051889695,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.1712250567647646,0.16775773756601228,0.6610172056692232,"[0.0, 1.0, 0.499999999027281, 0.499999999027281, 0.499999999027281, 0.499999999027281, 0.499999999027281, 0.499999999027281, 0.499999999027281, 0.499999999027281, 0.499999999027281, 0.499999999027281, 0.499999999027281, 0.499999999027281, 0.499999999027281, 0.499999999027281, 0.499999999027281, 0.499999999027281, 0.499999999027281, 0.499999999027281, 0.499999999027281, 0.499999999027281]","[[5.2735593669694936e-14, 199.99999999999739, -399.9999999999931], [199.99999999999739, 0.34673191987523444, -330.65361602495454], [-399.9999999999931, -330.65361602495454, -0.49999999999995326]]",786.5519676434402,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.012974371649838843,0.5448463955507071,0.44217923279945404,"[0.0, 0.0, 0.5000000016822453, 0.5000000016822453, 0.5000000016822453, 0.5000000016822453, 0.5000000016822453, 0.5000000016822453, 0.5000000016822453, 0.5000000016822453, 0.5000000016822453, 0.5000000016822453, 0.5000000016822453, 0.5000000016822453, 0.5000000016822453, 0.5000000016822453, 0.5000000016822453, 0.5000000016822453, 0.5000000016822453, 0.5000000016822453, 0.5000000016822453, 0.5000000016822453]","[[1.000000000000001, 1.97758476261356e-12, 5.169475958410885e-12], [1.97758476261356e-12, 3.989863994746656e-15, -400.00000000000074], [5.169475958410885e-12, -400.00000000000074, -0.4999999999999999]]",565.6865298025057,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.6521387046158252,0.2904446623634597,0.05741663302071504,"[1.0, 1.0, 0.4999999949456945, 0.4999999949456945, 0.4999999949456945, 0.4999999949456945, 0.4999999949456945, 0.4999999949456945, 0.4999999949456945, 0.4999999949456945, 0.4999999949456945, 0.4999999949456945, 0.4999999949456945, 0.4999999949456945, 0.4999999949456945, 0.4999999949456945, 0.4999999949456945, 0.4999999949456945, 0.4999999949456945, 0.4999999949456945, 0.4999999949456945, 0.4999999949456945]","[[-1.0000000000000016, -199.99999999999974, 399.99999999999994], [-199.99999999999974, -0.9999999999999891, 399.99999999999744], [399.99999999999994, 399.99999999999744, 0.9999999999999981]]",848.5299051889659,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.004493756079875202,0.8845337722258771,0.11097247169424759,"[0.0, 0.0, 0.49999996554934684, 0.49999996554934684, 0.49999996554934684, 0.49999996554934684, 0.49999996554934684, 0.49999996554934684, 0.49999996554934684, 0.49999996554934684, 0.49999996554934684, 0.49999996554934684, 0.49999996554934684, 0.49999996554934684, 0.49999996554934684, 0.49999996554934684, 0.49999996554934684, 0.49999996554934684, 0.49999996554934684, 0.49999996554934684, 0.49999996554934684, 0.49999996554934684]","[[0.9999999999999922, -1.7694179454963432e-12, -2.3245294578089215e-12], [-1.7694179454963432e-12, -8.760353553682876e-15, 0.0], [-2.3245294578089215e-12, 0.0, 0.0]]",0.9999999999999922,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.4557498587019428,0.14630403412760432,0.3979461071704529,"[0.0, 1.0, 0.5000000317228998, 0.5000000317228998, 0.5000000317228998, 0.5000000317228998, 0.5000000317228998, 0.5000000317228998, 0.5000000317228998, 0.5000000317228998, 0.5000000317228998, 0.5000000317228998, 0.5000000317228998, 0.5000000317228998, 0.5000000317228998, 0.5000000317228998, 0.5000000317228998, 0.5000000317228998, 0.49999999003075735, 0.49999999003075735, 0.49999999003075735, 0.5000000317228998]","[[-2.525757381022231e-13, 199.99999999995632, -400.00000000001086], [199.99999999995632, 0.99999999999979, -4.773959005888173e-11], [-400.00000000001086, -4.773959005888173e-11, -0.500000000000253]]",632.4565202446587,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.07174634184670306,0.6977373252706692,0.2305163328826277,"[0.0, 0.0, 0.49999999158948516, 0.49999999158948516, 0.49999999158948516, 0.49999999158948516, 0.49999999158948516, 0.49999999158948516, 0.49999999158948516, 0.49999999158948516, 0.49999999158948516, 0.49999999158948516, 0.49999999158948516, 0.49999999158948516, 0.49999999158948516, 0.49999999158948516, 0.49999999158948516, 0.49999999158948516, 0.49999999158948516, 0.49999999158948516, 0.49999999158948516, 0.49999999158948516]","[[1.0000000000000036, -1.0755285551056204e-12, 2.445960101127298e-11], [-1.0755285551056204e-12, -9.71445146547012e-15, -399.99999999996703], [2.445960101127298e-11, -399.99999999996703, -0.5000000000000088]]",565.686529802458,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.5309402105516977,0.33182390991530714,0.13723587953299513,"[1.0, 1.0, 0.49999999897488634, 0.49999999897488634, 0.49999999897488634, 0.49999999897488634, 0.49999999897488634, 0.49999999897488634, 0.49999999897488634, 0.49999999897488634, 0.49999999897488634, 0.49999999897488634, 0.49999999897488634, 0.49999999897488634, 0.49999999897488634, 0.49999999897488634, 0.49999999897488634, 0.49999999897488634, 0.49999999897488634, 0.49999999897488634, 0.49999999897488634, 0.49999999336630735]","[[-1.0000000000000009, -200.00000000000017, 400.0000000000014], [-200.00000000000017, -0.9999999999999898, 399.9999999999981], [400.0000000000014, 399.9999999999981, 1.0000000000000036]]",848.5299051889682,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.14899393305991082,0.47282779480036885,0.37817827213972033,"[0.0, 0.0, 0.5000000034879398, 0.5000000034879398, 0.5000000034879398, 0.5000000034879398, 0.5000000034879398, 0.5000000034879398, 0.5000000034879398, 0.5000000034879398, 0.5000000034879398, 0.5000000034879398, 0.5000000034879398, 0.5000000034879398, 0.5000000034879398, 0.5000000034879398, 0.5000000034879398, 0.5000000034879398, 0.5000000034879398, 0.5000000034879398, 0.5000000034879398, 0.5000000034879398]","[[1.0000000000000786, -9.992007221626409e-12, -1.6653345369377348e-11], [-9.992007221626409e-12, 8.326672684688674e-15, -400.000000000002], [-1.6653345369377348e-11, -400.000000000002, -0.5000000000000004]]",565.6865298025075,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.720325081468282,0.22663755813629885,0.05303736039541913,"[1.0, 1.0, 0.49999999816777563, 0.49999999816777563, 0.49999999816777563, 0.49999999816777563, 0.49999999816777563, 0.49999999816777563, 0.49999999816777563, 0.49999999816777563, 0.49999999816777563, 0.49999999816777563, 0.49999999816777563, 0.49999999816777563, 0.49999999816777563, 0.49999999816777563, 0.49999999816777563, 0.49999999816777563, 0.49999999816777563, 0.49999999816777563, 0.49999999816777563, 0.49999999816777563]","[[-0.9999999999999994, -200.00000000000017, 400.0000000000031], [-200.00000000000017, -1.0000000000000002, 400.00000000000045], [400.0000000000031, 400.00000000000045, 1.0000000000000016]]",848.5299051889721,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.07051318370294671,0.4776317431876469,0.45185507310940637,"[0.0, 0.0, 0.5000000325262925, 0.5000000325262925, 0.5000000325262925, 0.5000000325262925, 0.5000000325262925, 0.5000000325262925, 0.5000000325262925, 0.5000000325262925, 0.5000000325262925, 0.5000000325262925, 0.5000000325262925, 0.5000000325262925, 0.5000000325262925, 0.5000000325262925, 0.5000000325262925, 0.5000000325262925, 0.5000000325262925, 0.5000000325262925, 0.5000000325262925, 0.5000000325262925]","[[0.9999999999998566, -1.887379141862766e-11, -3.0531133177191805e-11], [-1.887379141862766e-11, -1.2073675392798577e-13, -400.0000000000353], [-3.0531133177191805e-11, -400.0000000000353, -0.5000000000001309]]",565.6865298025546,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.5508694300535187,0.19974212083106374,0.24938844911541744,"[0.0, 1.0, 0.4999999737138218, 0.4999999737138218, 0.4999999737138218, 0.4999999737138218, 0.4999999737138218, 0.4999999737138218, 0.4999999737138218, 0.4999999737138218, 0.4999999737138218, 0.4999999737138218, 0.4999999737138218, 0.4999999737138218, 0.4999999737138218, 0.4999999737138218, 0.4999999737138218, 0.4999999737138218, 0.4999999806976831, 0.4999999806976831, 0.4999999806976831, 0.4999999806976831]","[[3.1086244689504383e-13, 1585.8531313739832, -400.000000000108], [1585.8531313739832, 3.9646328284351133, 1392.926565687022], [-400.000000000108, 1392.926565687022, -0.5000000000000226]]",3038.1515945858027,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.38591271984568615,0.07881908252866228,0.5352681976256515,"[0.0, 1.0, 0.5000000079283212, 0.5000000079283212, 0.5000000079283212, 0.5000000079283212, 0.5000000079283212, 0.5000000079283212, 0.5000000079283212, 0.5000000079283212, 0.5000000079283212, 0.5000000079283212, 0.5000000079283212, 0.5000000079283212, 0.5000000079283212, 0.5000000079283212, 0.5000000079283212, 0.5000000079283212, 0.5000000079283212, 0.5000000079283212, 0.5000000079283212, 0.5000000079283212]","[[9.71445146547012e-15, 199.99999999999434, -400.0000000000023], [199.99999999999434, 1.0000000000000342, -7.2164496600635175e-12], [-400.0000000000023, -7.2164496600635175e-12, -0.4999999999999921]]",632.456520244672,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.3529598085014869,0.44403927346436955,0.2030009180341436,"[1.0, 0.5394324083748332, 0.5000000001425428, 0.5000000001425428, 0.5000000001425428, 0.5000000001425428, 0.5000000001425428, 0.5000000001425428, 0.5000000001425428, 0.5000000001425428, 0.5000000001425428, 0.5000000001425428, 0.5000000001425428, 0.5000000001425428, 0.5000000001425428, 0.5000000001425428, 0.5000000001425428, 0.5000000001425428, 0.5000000001425428, 0.5000000001425428, 0.5000000001425428, 0.5000000001425428]","[[-1.0000000000000009, -200.00000000000017, 400.00000000000034], [-200.00000000000017, -0.9999999999999953, 399.9999999999992], [400.00000000000034, 399.9999999999992, 1.0000000000000009]]",848.5299051889682,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.647755609422642,0.30840075001676454,0.043843640560593505,"[1.0, 1.0, 0.4999999955497877, 0.4999999955497877, 0.4999999955497877, 0.4999999955497877, 0.4999999955497877, 0.4999999955497877, 0.4999999955497877, 0.4999999955497877, 0.4999999955497877, 0.4999999955497877, 0.4999999955497877, 0.4999999955497877, 0.4999999955497877, 0.4999999955497877, 0.4999999955497877, 0.4999999955497877, 0.4999999955497877, 0.4999999955497877, 0.4999999955497877, 0.4999999955497877]","[[-1.0000000000000016, -199.99999999999974, 399.9999999999994], [-199.99999999999974, -0.9999999999999988, 400.0000000000013], [399.9999999999994, 400.0000000000013, 1.0000000000000133]]",848.5299051889691,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.253120876234705,0.43532687893014577,0.3115522448351492,"[0.0, 0.0, 0.5000000021502561, 0.5000000021502561, 0.5000000021502561, 0.5000000021502561, 0.5000000021502561, 0.5000000021502561, 0.5000000021502561, 0.5000000021502561, 0.5000000021502561, 0.5000000021502561, 0.5000000021502561, 0.5000000021502561, 0.5000000021502561, 0.5000000021502561, 0.5000000021502561, 0.5000000021502561, 0.5000000021502561, 0.5000000021502561, 0.5000000021502561, 0.5000000021502561]","[[1.0000000000000397, -7.771561172376096e-12, -5.551115123125783e-12], [-7.771561172376096e-12, 1.4988010832439613e-13, -400.0000000000192], [-5.551115123125783e-12, -400.0000000000192, -0.5000000000000004]]",565.6865298025318,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.09685627232102145,0.5248242988546504,0.3783194288243282,"[0.0, 0.0, 0.5000000003985794, 0.5000000003985794, 0.5000000003985794, 0.5000000003985794, 0.5000000003985794, 0.5000000003985794, 0.5000000003985794, 0.5000000003985794, 0.5000000003985794, 0.5000000003985794, 0.5000000003985794, 0.5000000003985794, 0.5000000003985794, 0.5000000003985794, 0.5000000003985794, 0.5000000003985794, 0.5000000003985794, 0.5000000003985794, 0.5000000003985794, 0.5000000003985794]","[[1.0000000000000189, -1.942890293094024e-12, -3.6082248300317588e-12], [-1.942890293094024e-12, 6.938893903907228e-15, -399.9999999999995], [-3.6082248300317588e-12, -399.9999999999995, -0.4999999999999824]]",565.686529802504,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.019189773373090545,0.2996960593881825,0.681114167238727,"[0.0, 0.0, 0.5000000114541362, 0.5000000114541362, 0.5000000114541362, 0.5000000114541362, 0.5000000114541362, 0.5000000114541362, 0.5000000114541362, 0.5000000114541362, 0.5000000114541362, 0.5000000114541362, 0.5000000114541362, 0.5000000114541362, 0.5000000114541362, 0.5000000114541362, 0.5000000114541362, 0.5000000114541362, 0.5000000114541362, 0.5000000114541362, 0.5000000114541362, 0.5000000114541362]","[[0.999999999999995, -1.0408340855860843e-12, 1.5959455978986625e-12], [-1.0408340855860843e-12, -1.3877787807814457e-15, -400.0000000000017], [1.5959455978986625e-12, -400.0000000000017, -0.5000000000000006]]",565.686529802507,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
