lambda1,lambda2,lambda3,x_opt,cov_matrix,sensitivity_norm,P_matrix,P_flattened
0.5688046648628727,0.366329652254243,0.06486568288288425,"[1.0, 1.0, 0.4999999960609901, 0.4999999960609901, 0.4999999960609901, 0.4999999960609901, 0.4999999960609901, 0.4999999960609901, 0.4999999960609901, 0.4999999960609901, 0.4999999960609901, 0.4999999960609901, 0.4999999960609901, 0.4999999960609901, 0.4999999960609901, 0.4999999960609901, 0.4999999960609901, 0.4999999960609901, 0.4999999960609901, 0.4999999960609901, 0.4999999960609901, 0.4999999969221714]","[[-1.0000000000000002, -200.00000000000003, 400.0000000000069], [-200.00000000000003, -1.0000000000000002, 400.00000000000017], [400.0000000000069, 400.00000000000017, 1.0000000000000133]]",848.5299051889752,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.6237810579387728,0.0602457288496559,0.3159732132115713,"[0.0, 1.0, 0.5000000026064094, 0.5000000026064094, 0.5000000026064094, 0.5000000026064094, 0.5000000026064094, 0.5000000026064094, 0.5000000026064094, 0.5000000026064094, 0.5000000026064094, 0.5000000026064094, 0.5000000026064094, 0.5000000026064094, 0.5000000026064094, 0.5000000026064094, 0.5000000026064094, 0.5000000026064094, 0.5000000026064094, 0.5000000026064094, 0.5000000026064094, 0.5000000026064094]","[[5.551115123125783e-15, 200.0000000000007, -400.0000000000012], [200.0000000000007, 0.9999999999999994, 5.2735593669694936e-12], [-400.0000000000012, 5.2735593669694936e-12, -0.5000000000000004]]",632.4565202446746,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.3172513318816768,0.3008264714853724,0.38192219663295085,"[0.0, 0.0, 0.4999999996748915, 0.4999999996748915, 0.4999999996748915, 0.4999999996748915, 0.4999999996748915, 0.4999999996748915, 0.4999999996748915, 0.4999999996748915, 0.4999999996748915, 0.4999999996748915, 0.4999999996748915, 0.4999999996748915, 0.4999999996748915, 0.4999999996748915, 0.4999999996748915, 0.4999999996748915, 0.4999999996748915, 0.4999999996748915, 0.4999999996748915, 0.4999999996748915]","[[1.0000000000000286, 3.219646771412954e-11, -3.3306690738754696e-12], [3.219646771412954e-11, 0.0, -400.00000000000034], [-3.3306690738754696e-12, -400.00000000000034, -0.4999999999999616]]",565.6865298025051,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.0871352157176801,0.6392535103206073,0.2736112739617126,"[0.0, 0.0, 0.49999999156786046, 0.49999999156786046, 0.49999999156786046, 0.49999999156786046, 0.49999999156786046, 0.49999999156786046, 0.49999999156786046, 0.49999999156786046, 0.49999999156786046, 0.49999999156786046, 0.49999999156786046, 0.49999999156786046, 0.49999999156786046, 0.49999999156786046, 0.49999999156786046, 0.49999999156786046, 0.49999999156786046, 0.49999999156786046, 0.49999999156786046, 0.49999999156786046]","[[0.9999999999999883, 1.3877787807814457e-12, 1.1934897514720433e-11], [1.3877787807814457e-12, -9.71445146547012e-15, -399.9999999999995], [1.1934897514720433e-11, -399.9999999999995, -0.5000000000000115]]",565.686529802504,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.1392801258560854,0.57663376520291,0.2840861089410046,"[0.0, 0.0, 0.4999999915008604, 0.4999999915008604, 0.4999999915008604, 0.4999999915008604, 0.4999999915008604, 0.4999999915008604, 0.4999999915008604, 0.4999999915008604, 0.4999999915008604, 0.4999999915008604, 0.4999999915008604, 0.4999999915008604, 0.4999999915008604, 0.4999999915008604, 0.4999999915008604, 0.4999999915008604, 0.4999999915008604, 0.4999999915008604, 0.4999999915008604, 0.4999999915008604]","[[1.0000000000000258, -8.291978215169138e-12, -1.384309333829492e-11], [-8.291978215169138e-12, -1.1102230246251565e-14, -400.000000000007], [-1.384309333829492e-11, -400.000000000007, -0.5000000000000171]]",565.6865298025145,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.8524607229260602,0.0902659948298187,0.057273282244121065,"[1.0, 1.0, 0.5000000038114888, 0.5000000038114888, 0.5000000038114888, 0.5000000038114888, 0.5000000038114888, 0.5000000038114888, 0.5000000038114888, 0.5000000038114888, 0.5000000038114888, 0.5000000038114888, 0.5000000038114888, 0.5000000038114888, 0.5000000038114888, 0.5000000038114888, 0.5000000038114888, 0.5000000038114888, 0.5000000038114888, 0.5000000038114888, 0.5000000038114888, 0.5000000038114888]","[[-1.0000000000000002, -200.0000000000006, 400.00000000000045], [-200.0000000000006, -1.0000000000000002, 399.99999999999994], [400.00000000000045, 399.99999999999994, 1.0000000000000084]]",848.5299051889692,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.099180664552584,0.0702823256007946,0.8305370098466214,"[0.0, 1.0, 0.49999999490053854, 0.49999999490053854, 0.49999999490053854, 0.49999999490053854, 0.49999999490053854, 0.49999999490053854, 0.49999999490053854, 0.49999999490053854, 0.49999999490053854, 0.49999999490053854, 0.49999999490053854, 0.49999999490053854, 0.49999999490053854, 0.49999999490053854, 0.4999999949005386, 0.4999999949005386, 0.4999999949005386, 0.4999999949005386, 0.4999999949005386, 0.4999999949005386]","[[1.3877787807814457e-15, 199.9999999999999, -400.0000000000012], [199.9999999999999, 1.0000000000000175, -1.6653345369377348e-12], [-400.0000000000012, -1.6653345369377348e-12, -0.5000000000000018]]",632.4565202446742,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.3273615677588314,0.6167316867676647,0.05590674547350394,"[1.0, 0.40102448671567564, 0.5000000016829166, 0.5000000016829166, 0.5000000016829166, 0.5000000016829166, 0.5000000016829166, 0.5000000016829166, 0.5000000016829166, 0.5000000016829166, 0.5000000016829166, 0.5000000016829166, 0.5000000016829166, 0.5000000016829166, 0.5000000016829166, 0.5000000016829166, 0.5000000016829166, 0.5000000016829166, 0.5000000016829166, 0.5000000016829166, 0.5000000016829166, 0.5000000016829166]","[[-1.0000000000000022, -200.00000000000045, 400.0000000000006], [-200.00000000000045, -1.0000000000000016, 400.00000000000074], [400.0000000000006, 400.00000000000074, 1.0000000000000404]]",848.52990518897,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.6175213494289269,0.3477700307729874,0.034708619798085705,"[1.0, 1.0, 0.49999999831704733, 0.49999999831704733, 0.49999999831704733, 0.49999999831704733, 0.49999999831704733, 0.49999999831704733, 0.49999999831704733, 0.49999999831704733, 0.49999999831704733, 0.49999999831704733, 0.49999999831704733, 0.49999999831704733, 0.49999999831704733, 0.49999999831704733, 0.49999999831704733, 0.49999999831704733, 0.49999999831704733, 0.49999999831704733, 0.49999999831704733, 0.49999999831704733]","[[-0.9999999999999953, -200.00000000000017, 399.9999999999989], [-200.00000000000017, -1.0000000000000002, 400.00000000000017], [399.9999999999989, 400.00000000000017, 1.0000000000000022]]",848.5299051889679,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.4364221464441524,0.494957499425774,0.06862035413007356,"[1.0, 0.0, 0.4999999950102692, 0.4999999950102692, 0.4999999950102692, 0.4999999950102692, 0.4999999950102692, 0.4999999950102692, 0.4999999950102692, 0.4999999950102692, 0.4999999950102692, 0.4999999950102692, 0.4999999950102692, 0.4999999950102692, 0.4999999950102692, 0.4999999950102692, 0.4999999950102692, 0.4999999950102692, 0.4999999950102692, 0.4999999950102692, 0.4999999950102692, 0.4999999950102692]","[[-1.0000000000000016, -199.99999999999864, 400.0000000000138], [-199.99999999999864, -1.0000000000000002, 400.0000000000041], [400.0000000000138, 400.0000000000041, 1.000000000000012]]",848.5299051889848,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.3871409917314623,0.1702071940915812,0.4426518141769565,"[0.0, 1.0, 0.4999999785735107, 0.4999999785735107, 0.4999999785735107, 0.4999999785735107, 0.4999999785735107, 0.4999999785735107, 0.4999999785735107, 0.4999999785735107, 0.4999999785735107, 0.4999999785735107, 0.4999999785735107, 0.4999999785735107, 0.4999999785735107, 0.4999999785735107, 0.4999999785735107, 0.4999999785735107, 0.4999999785735107, 0.4999999785735107, 0.4999999785735107, 0.4999999785735107]","[[-6.38378239159465e-14, 199.99999999995077, -400.00000000004417], [199.99999999995077, 0.9999999999998455, 1.7319479184152442e-10], [-400.00000000004417, 1.7319479184152442e-10, -0.5000000000001531]]",632.4565202446973,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.0227087047205337,0.6948166637273535,0.28247463155211283,"[0.0, 0.0, 0.49999996133799735, 0.49999996133799735, 0.49999996133799735, 0.49999996133799735, 0.49999996133799735, 0.49999996133799735, 0.49999996133799735, 0.49999996133799735, 0.49999996133799735, 0.49999996133799735, 0.49999996133799735, 0.49999996133799735, 0.49999996133799735, 0.49999996133799735, 0.49999996133799735, 0.49999996133799735, 0.49999996133799735, 0.49999996133799735, 0.49999996133799735, 0.49999996133799735]","[[0.9999999999999343, -9.575673587391975e-12, -8.881784197001252e-12], [-9.575673587391975e-12, -6.245004513516506e-14, -400.0000000000105], [-8.881784197001252e-12, -400.0000000000105, -0.5000000000000677]]",565.6865298025195,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.6461989201794471,0.1852549932450516,0.16854608657550127,"[1.0, 1.0, 0.4999999996102821, 0.4999999996102821, 0.4999999996102821, 0.4999999996102821, 0.4999999996102821, 0.4999999996102821, 0.4999999996102821, 0.4999999996102821, 0.4999999996102821, 0.4999999996102821, 0.4999999996102821, 0.4999999996102821, 0.4999999996102821, 0.4999999996102821, 0.4999999996102821, 0.4999999996102821, 0.4999999996102821, 0.4999999996102821, 0.4999999996102821, 0.4999999996102821]","[[-1.0000000000000009, -200.00000000000017, 400.00000000000034], [-200.00000000000017, -0.9999999999999981, 400.000000000002], [400.00000000000034, 400.000000000002, 1.000000000000012]]",848.5299051889708,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.3715874963926135,0.0025988246584566,0.6258136789489298,"[0.0, 1.0, 0.4999999955604789, 0.4999999955604789, 0.4999999955604789, 0.4999999955604789, 0.4999999955604789, 0.4999999955604789, 0.4999999955604789, 0.4999999955604789, 0.4999999955604789, 0.4999999955604789, 0.4999999955604789, 0.4999999955604789, 0.4999999955604789, 0.4999999955604789, 0.4999999955604789, 0.4999999955604789, 0.4999999955604789, 0.4999999955604789, 0.4999999955604789, 0.4999999955604789]","[[3.469446951953614e-16, 200.00000000000009, 0.0], [200.00000000000009, 1.0000000000000009, 6.938893903907228e-14], [0.0, 6.938893903907228e-14, 0.0]]",282.84448023604784,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.0616223470663326,0.2158884839616975,0.7224891689719699,"[0.0, 0.0, 0.49999999845364634, 0.49999999845364634, 0.49999999845364634, 0.49999999845364634, 0.49999999845364634, 0.49999999845364634, 0.49999999845364634, 0.49999999845364634, 0.49999999845364634, 0.49999999845364634, 0.49999999845364634, 0.49999999845364634, 0.49999999845364634, 0.49999999845364634, 0.49999999845364634, 0.49999999845364634, 0.49999999845364634, 0.49999999845364634, 0.49999999845364634, 0.49999999204404244]","[[1.0000000000000002, -1.3877787807814457e-13, 1.5265566588595902e-12], [-1.3877787807814457e-13, 1.1102230246251565e-14, -400.0000000000017], [1.5265566588595902e-12, -400.0000000000017, -0.49999999999999695]]",565.686529802507,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.4770973680138329,0.0078901196794447,0.5150125123067224,"[0.0, 1.0, 0.49999999671527723, 0.49999999671527723, 0.49999999671527723, 0.49999999671527723, 0.49999999671527723, 0.49999999671527723, 0.49999999671527723, 0.49999999671527723, 0.49999999671527723, 0.49999999671527723, 0.49999999671527723, 0.49999999671527723, 0.49999999671527723, 0.49999999671527723, 0.49999999671527723, 0.49999999671527723, 0.49999999671527723, 0.49999999671527723, 0.49999999671527723, 0.49999999671527723]","[[0.0, 200.0000000000003, 0.0], [200.0000000000003, 1.0000000000000002, 7.632783294297951e-13], [0.0, 7.632783294297951e-13, -0.5000000000000002]]",282.844922174679,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.5103569161059044,0.135579488416609,0.3540635954774866,"[0.0, 1.0, 0.4999999882863665, 0.4999999882863665, 0.4999999882863665, 0.4999999882863665, 0.4999999882863665, 0.4999999882863665, 0.4999999882863665, 0.4999999882863665, 0.4999999882863665, 0.4999999882863665, 0.4999999882863665, 0.4999999882863665, 0.4999999882863665, 0.4999999882863665, 0.4999999882863665, 0.4999999882863665, 0.4999999882863665, 0.4999999882863665, 0.4999999882863665, 0.4999999882863665]","[[-2.4980018054066022e-14, 199.99999999999184, -400.00000000000756], [199.99999999999184, 0.9999999999999676, -3.3306690738754696e-12], [-400.00000000000756, -3.3306690738754696e-12, -0.5000000000000282]]",632.456520244677,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.4645606987166366,0.3615964348304811,0.17384286645288227,"[1.0, 0.4890076420444091, 0.4999999979804998, 0.4999999979804998, 0.4999999979804998, 0.4999999979804998, 0.4999999979804998, 0.4999999979804998, 0.4999999979804998, 0.4999999979804998, 0.4999999979804998, 0.4999999979804998, 0.4999999979804998, 0.4999999979804998, 0.4999999979804998, 0.4999999979804998, 0.4999999979804998, 0.4999999979804998, 0.4999999979804998, 0.4999999979804998, 0.4999999979804998, 0.4999999979804998]","[[-1.0000000000000009, -200.00000000000017, 400.00000000000034], [-200.00000000000017, -1.0000000000000009, 400.00000000000034], [400.00000000000034, 400.00000000000034, 1.000000000000012]]",848.5299051889692,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.1988636920360656,0.0322437671211449,0.7688925408427896,"[0.0, 1.0, 0.5000000069593509, 0.5000000069593509, 0.5000000069593509, 0.5000000069593509, 0.5000000069593509, 0.5000000069593509, 0.5000000069593509, 0.5000000069593509, 0.5000000069593509, 0.5000000069593509, 0.5000000069593509, 0.5000000069593509, 0.5000000069593509, 0.5000000069593509, 0.5000000069593509, 0.5000000069593509, 0.5000000069593509, 0.5000000069593509, 0.5000000069593509, 0.5000000069593509]","[[5.551115123125783e-15, 199.9999999999999, -400.0000000000023], [199.9999999999999, 0.9999999999999981, -5.551115123125783e-13], [-400.0000000000023, -5.551115123125783e-13, -0.4999999999999966]]",632.4565202446755,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.3579446396169947,0.2711366923388436,0.3709186680441617,"[0.0, 0.0, 0.5000000050949936, 0.5000000050949936, 0.5000000050949936, 0.5000000050949936, 0.5000000050949936, 0.5000000050949936, 0.5000000050949936, 0.5000000050949936, 0.5000000050949936, 0.5000000050949936, 0.5000000050949936, 0.5000000050949936, 0.5000000050949936, 0.5000000050949936, 0.5000000050949936, 0.5000000050949936, 0.5000000050949936, 0.5000000050949936, 0.5000000050949936, 0.5000000050949936]","[[0.29740284271669304, 59.480568543345264, -3931.7984596693786], [59.480568543345264, -1.6653345369377348e-14, -3272.317891125821], [-3931.7984596693786, -3272.317891125821, -9.18079472781501]]",7234.73339298623,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.6117702248238124,0.1124192660796564,0.2758105090965312,"[0.0, 1.0, 0.49999999836790116, 0.49999999836790116, 0.49999999836790116, 0.49999999836790116, 0.49999999836790116, 0.49999999836790116, 0.49999999836790116, 0.49999999836790116, 0.49999999836790116, 0.49999999836790116, 0.49999999836790116, 0.49999999836790116, 0.49999999836790116, 0.49999999836790116, 0.49999999836790116, 0.49999999836790116, 0.49999999836790116, 0.49999999836790116, 0.49999999836790116, 0.49999999836790116]","[[3.316791286067655e-13, 200.00000000007873, -399.99999999990405], [200.00000000007873, 1.0000000000016926, -1.8290924330699454e-10], [-399.99999999990405, -1.8290924330699454e-10, -0.4999999999999144]]",632.456520244601,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.4192366411568717,0.1207769765120359,0.45998638233109235,"[0.0, 1.0, 0.4999999970246983, 0.4999999970246983, 0.4999999970246983, 0.4999999970246983, 0.4999999970246983, 0.4999999970246983, 0.4999999970246983, 0.4999999970246983, 0.4999999970246983, 0.4999999970246983, 0.4999999970246983, 0.4999999970246983, 0.4999999970246983, 0.4999999970246983, 0.4999999970246983, 0.4999999970246983, 0.4999999970246983, 0.4999999970246983, 0.4999999970246983, 0.4999999970246983]","[[2.7755575615628914e-15, 199.9999999999985, -399.9999999999837], [199.9999999999985, 1.000000000000012, 1.1102230246251565e-12], [-399.9999999999837, 1.1102230246251565e-12, -0.49999999999998795]]",632.4565202446511,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.4081125894676587,0.4593872525119761,0.1325001580203652,"[1.0, 0.29540403637614226, 0.4999999939586186, 0.4999999939586186, 0.4999999939586186, 0.4999999939586186, 0.4999999939586186, 0.4999999939586186, 0.4999999939586186, 0.4999999939586186, 0.4999999939586186, 0.4999999939586186, 0.4999999939586186, 0.4999999939586186, 0.4999999939586186, 0.4999999939586186, 0.4999999939586186, 0.4999999939586186, 0.4999999939586186, 0.4999999939586186, 0.4999999939586186, 0.4999999939586186]","[[-1.0000000000000036, -199.99999999999966, 399.9999999999987], [-199.99999999999966, -1.0000000000000064, 399.9999999999981], [399.9999999999987, 399.9999999999981, 0.9999999999999926]]",848.5299051889654,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.3022509852784579,0.1681440063024465,0.5296050084190956,"[0.0, 1.0, 0.49999999772031867, 0.49999999772031867, 0.49999999772031867, 0.49999999772031867, 0.49999999772031867, 0.49999999772031867, 0.49999999772031867, 0.49999999772031867, 0.49999999772031867, 0.49999999772031867, 0.49999999772031867, 0.49999999772031867, 0.49999999772031867, 0.49999999772031867, 0.49999999772031867, 0.49999999772031867, 0.49999999772031867, 0.49999999772031867, 0.49999999772031867, 0.49999999772031867]","[[2.7755575615628914e-15, 199.9999999999996, -400.0000000000009], [199.9999999999996, 1.000000000000059, 2.9455604622086184e-11], [-400.0000000000009, 2.9455604622086184e-11, -0.49999999999999767]]",632.4565202446736,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.3159408256680785,0.0211197044514188,0.6629394698805028,"[0.0, 1.0, 0.4999999969364729, 0.4999999969364729, 0.4999999969364729, 0.4999999969364729, 0.4999999969364729, 0.4999999969364729, 0.4999999969364729, 0.4999999969364729, 0.4999999969364729, 0.4999999969364729, 0.4999999969364729, 0.4999999969364729, 0.4999999969364729, 0.4999999969364729, 0.4999999969364729, 0.4999999969364729, 0.4999999860539468, 0.4999999860539468, 0.4999999860539468, 0.4999999860539468]","[[9.020562075079397e-15, 199.99999999999753, -400.00000000000256], [199.99999999999753, 0.9999999999999984, -2.0816681711721685e-13], [-400.00000000000256, -2.0816681711721685e-13, -0.5000000000000011]]",632.4565202446743,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.7605694593261759,0.1252688965754939,0.11416164409833018,"[1.0, 1.0, 0.499999996254021, 0.499999996254021, 0.499999996254021, 0.499999996254021, 0.499999996254021, 0.499999996254021, 0.499999996254021, 0.499999996254021, 0.499999996254021, 0.499999996254021, 0.499999996254021, 0.499999996254021, 0.499999996254021, 0.499999996254021, 0.499999996254021, 0.499999996254021, 0.4999999959237173, 0.4999999959237173, 0.4999999959237173, 0.4999999959237173]","[[-1.0000000000000022, -199.9999999999827, 399.9999999999995], [-199.9999999999827, -0.9999999999999842, 399.9999999999959], [399.9999999999995, 399.9999999999959, 0.9999999999999994]]",848.529905188956,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.6583734231386111,0.2392536431852114,0.10237293367617747,"[1.0, 0.0, 0.4999999941502384, 0.4999999941502384, 0.4999999941502384, 0.4999999941502384, 0.4999999941502384, 0.4999999941502384, 0.4999999941502384, 0.4999999941502384, 0.4999999941502384, 0.4999999941502384, 0.4999999941502384, 0.4999999941502384, 0.4999999941502384, 0.4999999941502384, 0.4999999941502384, 0.4999999941502384, 0.4999999941502384, 0.4999999941502384, 0.4999999941502384, 0.4999999941502384]","[[-1.0000000000000078, -200.00000000000156, 399.9999999999995], [-200.00000000000156, -1.0000000000000064, 399.99999999999756], [399.9999999999995, 399.99999999999756, 0.9999999999999967]]",848.5299051889666,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.2594396894800717,0.2011141233599614,0.539446187159967,"[0.0, 1.0, 0.4999999928828121, 0.4999999928828121, 0.4999999928828121, 0.4999999928828121, 0.4999999928828121, 0.4999999928828121, 0.4999999928828121, 0.4999999928828121, 0.4999999928828121, 0.4999999928828121, 0.4999999928828121, 0.4999999928828121, 0.4999999928828121, 0.4999999928828121, 0.4999999928828121, 0.4999999928828121, 0.4999999928828121, 0.4999999928828121, 0.4999999928828121, 0.4999999928828121]","[[5.2735593669694936e-14, 199.99999999998073, -400.0000000000031], [199.99999999998073, 0.999999999999987, 8.326672684688674e-12], [-400.0000000000031, 8.326672684688674e-12, -0.5000000000000171]]",632.4565202446644,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.8111603471577058,0.1769238643970808,0.011915788445213404,"[1.0, 1.0, 0.4999999763885118, 0.4999999763885118, 0.4999999763885118, 0.4999999763885118, 0.4999999763885118, 0.4999999763885118, 0.4999999763885118, 0.4999999763885118, 0.4999999763885118, 0.4999999763885118, 0.4999999763885118, 0.4999999763885118, 0.4999999763885118, 0.4999999763885118, 0.4999999763885118, 0.4999999763885118, 0.4999999763885118, 0.4999999763885118, 0.4999999763885118, 0.4999999787719511]","[[-1.000000000000013, -200.00000000000222, 400.0000000000031], [-200.00000000000222, -1.000000000000013, 399.9999999999977], [400.0000000000031, 399.9999999999977, 0.9999999999999886]]",848.5299051889704,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.4373517856269071,0.0477427302992775,0.5149054840738154,"[0.0, 1.0, 0.5000000025213351, 0.5000000025213351, 0.5000000025213351, 0.5000000025213351, 0.5000000025213351, 0.5000000025213351, 0.5000000025213351, 0.5000000025213351, 0.5000000025213351, 0.5000000025213351, 0.5000000025213351, 0.5000000025213351, 0.5000000025213351, 0.5000000025213351, 0.5000000025213351, 0.5000000025213351, 0.5000000025213351, 0.5000000025213351, 0.5000000025213351, 0.5000000039298572]","[[4.163336342344337e-15, 199.9999999999985, -400.0000000000014], [199.9999999999985, 1.0000000000000127, 6.2450045135165055e-12], [-400.0000000000014, 6.2450045135165055e-12, -0.5000000000000011]]",632.4565202446735,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.1475832102864563,0.6733980445460768,0.17901874516746696,"[0.0, 0.0, 0.49999999693923813, 0.49999999693923813, 0.49999999693923813, 0.49999999693923813, 0.49999999693923813, 0.49999999693923813, 0.49999999693923813, 0.49999999693923813, 0.49999999693923813, 0.49999999693923813, 0.49999999693923813, 0.49999999693923813, 0.49999999693923813, 0.49999999693923813, 0.499999996939238, 0.499999996939238, 0.499999996939238, 0.499999996939238, 0.499999996939238, 0.499999996939238]","[[0.9999999999999981, 5.551115123125783e-13, 5.551115123125783e-13], [5.551115123125783e-13, 1.1102230246251565e-14, -400.0000000000037], [5.551115123125783e-13, -400.0000000000037, -0.5000000000000004]]",565.6865298025099,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.7454809088052635,0.2253331247051611,0.029185966489575388,"[1.0, 1.0, 0.499999989149799, 0.499999989149799, 0.499999989149799, 0.499999989149799, 0.499999989149799, 0.499999989149799, 0.499999989149799, 0.499999989149799, 0.499999989149799, 0.499999989149799, 0.499999989149799, 0.499999989149799, 0.499999989149799, 0.499999989149799, 0.499999989149799, 0.499999989149799, 0.499999989149799, 0.499999989149799, 0.499999989149799, 0.499999989149799]","[[-1.0000000000000053, -199.99999999999676, 399.99999999999807], [-199.99999999999676, -0.9999999999999929, 399.99999999999585], [399.99999999999807, 399.99999999999585, 0.9999999999999936]]",848.5299051889613,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.5453400483571778,0.3683536715022759,0.08630628014054637,"[1.0, 0.22161891539243114, 0.5000000006502332, 0.5000000006502332, 0.5000000006502332, 0.5000000006502332, 0.5000000006502332, 0.5000000006502332, 0.5000000006502332, 0.5000000006502332, 0.5000000006502332, 0.5000000006502332, 0.5000000006502332, 0.5000000006502332, 0.5000000006502332, 0.5000000006502332, 0.5000000006502332, 0.5000000006502332, 0.5000000006502332, 0.5000000006502332, 0.5000000006502332, 0.5000000006502332]","[[-0.9999999999999759, -200.00000000000017, 399.99999999999534], [-200.00000000000017, -0.9999999999999926, 400.0000000000014], [399.99999999999534, 400.0000000000014, 0.9999999999999981]]",848.5299051889656,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.1127424771530963,0.3954416269700325,0.49181589587687125,"[0.0, 0.0, 0.5000000168686719, 0.5000000168686719, 0.5000000168686719, 0.5000000168686719, 0.5000000168686719, 0.5000000168686719, 0.5000000168686719, 0.5000000168686719, 0.5000000168686719, 0.5000000168686719, 0.5000000168686719, 0.5000000168686719, 0.5000000168686719, 0.5000000168686719, 0.5000000168686719, 0.5000000168686719, 0.5000000168686719, 0.5000000168686719, 0.5000000168686719, 0.5000000168686719]","[[1.0000000000000813, -3.382710778154774e-11, -4.215378046623641e-11], [-3.382710778154774e-11, -6.522560269672795e-14, -400.00000000001285], [-4.215378046623641e-11, -400.00000000001285, -0.5000000000000628]]",565.6865298025228,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.3652548710983204,0.1640883512736233,0.47065677762805636,"[0.0, 1.0, 0.4999999980174552, 0.4999999980174552, 0.4999999980174552, 0.4999999980174552, 0.4999999980174552, 0.4999999980174552, 0.4999999980174552, 0.4999999980174552, 0.4999999980174552, 0.4999999980174552, 0.4999999980174552, 0.4999999980174552, 0.4999999980174552, 0.4999999980174552, 0.4999999980174552, 0.4999999980174552, 0.4999999980174552, 0.4999999980174552, 0.4999999980174552, 0.4999999980174552]","[[1.942890293094024e-14, 199.9999999999996, -399.99999999998755], [199.9999999999996, 1.000000000000062, -1.2212453270876722e-11], [-399.99999999998755, -1.2212453270876722e-11, -0.4999999999999727]]",632.4565202446566,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
